name,population,total_area,city_gdp_per_population,percentage_urban_area_as_open_public_spaces,percentage_urban_area_as_open_public_spaces_and_streets,percentage_urban_area_as_streets,share_of_population_within_400m_of_open_space,closed_forest,cultivated,herbaceous_vegetation,herbaceous_wetland,open_forest,permanent_water,shrubs,urban,city_mean_elevation,city_elevation_delta,region_100km_mean_elevation,region_100km_elevation_delta,region_50km_mean_elevation,region_50km_elevation_delta,region_20km_mean_elevation,region_20km_elevation_delta,region_100km_urban,region_100km_cultivated,region_50km_urban,region_50km_cultivated,region_20km_urban,region_20km_cultivated,mean_population_exposure_to_pm2_5_2019,city_average_pop_density,city_delta_pop_density,city_max_pop_density,region_100km_average_pop_density,region_50km_average_pop_density,region_20km_average_pop_density,city_includes_estuary,region_100km_includes_estuary,region_50km_includes_estuary,region_20km_includes_estuary,pop1950,pop1955,pop1960,pop1965,pop1970,pop1975,pop1980,pop1985,pop1990,pop1995,pop2000,pop2005,pop2010,pop2015,pop2020,biome_name,realm,number_of_biomes,happiness_future_life,happiness_positive_effect,happiness_negative_effect,temperature_annual_average,temperature_monthly_min,temperature_monthly_max,rainfall_annual_average,rainfall_monthly_min,rainfall_monthly_max,merlin_pool_size,birdlife_pool_size,either_pool_size,both_pool_size
Nagpur,2905694,26341.0577684644,,,,,,0.00371969983473312,0.304119216450766,0.0100267416817116,0.00263618172663378,0.0166452982149084,0.00337510851654794,0.00273050180997656,0.656549567206484,320.016660109351,46,0.0,579,0.0,259,0.0,107,0.0165298124785468,0.743888522267087,0.0202671484980289,0.758299972157502,0.0387330931934181,0.866670756825473,56.2,688.850944166817,5256.89013671875,5256.89013671875,13.1647415892855,13.5133307659381,20.2471860742609,false,false,false,false,470,560,670,780,910,1080,1270,1450,1640,1850,2090,2350,2450,2610,2900,Tropical & Subtropical Dry Broadleaf Forests,Indomalayan,1,,,,26.8843823681642,12.4562906882067,42.5497308267979,1089.30219533,7.3365122449619,314.92486146292,276,302,346,232
Nairobi,3987711,33725.1160269307,,,,,,0.0231087528087399,0.120540790203175,0.043952887501161,0.00035090042603208,0.0495577854495531,6.52864969782092e-05,0.0200300828118047,0.742393514302556,1620.61449664784,275,0.0,2407,0.0,1433,0.0,641,0.0166716636933948,0.449631972030958,0.0391551566170322,0.401628045847003,0.10142590126176,0.422215513816747,14.9,736.421062877857,17230.54296875,17230.54296875,11.6817368401659,18.4067828268303,34.7039198046372,false,false,false,false,140,200,290,400,530,680,860,1090,1380,1760,2230,2790,3010,3360,4050,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,2,7.681,0.763,0.214,18.5485647527059,10.6738447337036,27.2594390834808,890.96906300006,14.3885952185912,194.962938740119,481,583,631,433
Nanjing,5386927,63357.3574796636,,,,,,0.0395828910821243,0.113375235030478,0.0255198909479005,0.022233871038282,0.0811095192410967,0.0372136160254122,0.00238818982918939,0.678576786805517,94.0370842369796,183,0.0,457,0.0,183,0.0,183,0.145724817296532,0.57984967914468,0.170888309286863,0.589086317360982,0.238308210600439,0.479523829549667,49.9,529.737111213806,11416.494140625,11416.494140625,35.9678345886278,40.0842375044777,42.9683521161026,false,true,false,false,970,1180,1430,1690,1810,1940,2080,2300,2610,3010,3480,3620,3680,3810,4150,Temperate Broadleaf & Mixed Forests,Palearctic,1,,,,15.5962599099723,-1.60456800735238,32.0294515553752,1020.37929552584,31.6309315618755,182.818560317605,214,244,311,147
Naples,3167628,89797.7410050627,0.027306552,,,,,0.0404982322902314,0.0652348551476802,0.00447723947201663,0.00127650206486165,0.0682937451473583,0.00791090866372664,0.0887283444712955,0.664968161088416,34.1379433345144,262,0.0,1677,0.0,1251,0.0,997,0.0350189366106561,0.154081000532535,0.0581256439171916,0.111384200230234,0.100543819162414,0.103971853045173,14.7,233.331422233574,6716.8193359375,6716.8193359375,9.30476702589984,17.2168805265422,32.3965815087987,false,false,false,false,1500,1620,1760,1880,2000,2100,2190,2210,2210,2220,2230,2250,2250,2250,2250,"Mediterranean Forests, Woodlands & Scrub",Palearctic,1,,,,15.7024881857216,4.87829882909903,29.0116851836763,886.791620735224,22.1550788917345,137.197946042497,165,174,223,116
New Taipei [Taipei],8871667,101173.397817723,,1.63,18.32,16.7,35.07,0.199742846651989,0.0827253998645625,0.00301497689558481,0.00510523721252885,0.111517204753271,0.0161132173517525,0.000658987217293308,0.572500314453822,368.639628962965,1067,0.0,3048,0.0,3048,0.0,1981,0.0178010703769633,0.0178390078158743,0.0344791106518155,0.0206254760863222,0.073062330795787,0.0466907763867383,23.5,551.079262691266,3862.8310546875,3862.8310546875,26.8592743559258,22.9785823804695,30.7848633025996,false,true,true,true,600,760,960,1230,1740,2020,2220,2450,2710,2680,2640,2610,2600,2650,2860,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,1,6.515,0.845,0.11,21.4603207448385,11.890152547471,31.2401967836129,2358.74415743115,107.841740777841,294.746658683282,410,280,445,245
New York,16020422,547771.043637378,0.104636382,,,,,0.123839682054085,0.0103649482511423,0.0228928625446779,0.0147955279585825,0.152301267049346,0.0269658658273207,0.000228777145073908,0.57886685520798,25.1437391445843,171,0.0,788,0.0,367,0.0,367,0.0624392211227456,0.0396176915420281,0.0707638586253615,0.0399711760964275,0.075902266812827,0.0237528199419393,7.1,188.467576787985,7472.92529296875,7472.92529296875,18.0414412296949,18.8249058128783,19.2306285827698,true,true,true,true,12340,13220,14160,15180,16190,15880,15600,15830,16090,16940,17850,18730,19040,19440,19970,Temperate Broadleaf & Mixed Forests,Nearctic,2,7.964,0.818,0.258,11.2980696049074,-5.48247839325593,28.8876655526189,1170.17787318047,79.8898763128055,112.276224427229,340,272,347,265
Osaka [Kyoto],15696039,317388.440668262,,4.74,27.7,22.96,72.21,0.0839912087192686,0.0472736377417716,0.00682258157135489,0.00243025781477476,0.0672201748364651,0.00836577145081723,0.000220679502704965,0.686773720419503,100.826109137019,490,0.0,1220,0.0,1220,0.0,940,0.0913430626046266,0.0257346204027429,0.0753695058410668,0.034028889425337,0.0989974152257644,0.0409676717059328,14,309.084206187529,822.723327636719,822.723327636719,17.1475927206013,12.8730315608587,22.2048103655136,true,true,true,true,4150,5120,6230,7650,9410,9840,9990,10350,11040,11050,11160,11260,11290,11340,11360,Temperate Broadleaf & Mixed Forests,Palearctic,1,,,,15.3519780240029,0.5689085340519,31.8776529887591,1532.35332332498,63.5155035327588,214.100280544232,173,211,250,134
Paris,9712652,163533.477973241,0.091811176,3.65,16.1,12.46,51.58,0.0873210087024168,0.0745441787338136,0.0139717307826529,0.0049327592596781,0.0835034369981587,0.0093427027730244,2.17861486983213e-05,0.726362396601557,74.6855539230779,133,0.0,229,0.0,187,0.0,140,0.059647669541394,0.662506298683842,0.0805411772927494,0.644687729172487,0.12624853223719,0.516704383897474,13.2,370.333761152847,2828.93286132813,2828.93286132813,8.03175117547601,12.1845429442911,22.1565785956102,false,false,false,false,6520,6800,7410,7970,8350,8560,8670,8960,9330,9510,9690,9850,9900,9960,10010,Temperate Broadleaf & Mixed Forests,Palearctic,1,6.883,0.793,0.254,11.0002954294999,0.513633285549337,24.2904562226583,640.983012634472,44.2575438123626,59.390156646906,182,170,206,146
Patna,2773694,15565.0506440142,,1.64,11.77,10.13,36.8,0.0,0.221225457665543,0.025599926004914,0.00868091685968619,0.00271342599498936,0.0412168590109172,0.000417450153075287,0.684336062925289,61.0,0,0.0,321,0.0,30,0.0,0,0.0332291558639243,0.91935494335202,0.0363837253218794,0.908342765937152,0.051693038402494,0.850892750227731,122.8,1105.48612693414,19583.48828125,19583.48828125,90.8716132041615,96.3906125441992,90.7453398745751,false,false,false,false,280,320,360,410,480,640,880,990,1090,1330,1660,2030,2160,2320,2590,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,1,,,,25.9834184992534,10.8888788850809,38.9952107210179,1000.44115523269,2.89266871560782,276.193545109664,152,313,330,135
Philadelphia,3161874,155053.122035866,0.139255707,,,,,0.0998612139664546,0.0194133683946513,0.0345894711800688,0.014177945197485,0.169350739452165,0.0346498503810524,0.000248021007091215,0.598589612549964,21.0769432124195,84,0.0,451,0.0,247,0.0,160,0.105036387057388,0.179831556677519,0.101167384491211,0.199745885462459,0.15350554553767,0.182990049927963,8.6,128.480946406269,2888.6181640625,2888.6181640625,26.0641221646985,15.7179679405007,23.0067082116834,true,true,true,true,3130,3510,3930,4160,4400,4470,4540,4630,4720,4940,5160,5400,5490,5630,5840,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3,7.895,0.828,0.243,12.1278301863772,-4.99661036687821,30.0294950279621,1120.54906635404,73.9113452560957,113.711191269227,302,267,320,249
Phoenix,3625939,232179.171916718,0.064013763,,,,,2.39174919686468e-05,0.0326742837156677,0.00871439682008032,6.00516636585339e-05,0.00835375855882759,0.000994100070598807,0.182548475363061,0.741197401566155,421.317006051148,483,0.0,2084,0.0,1518,0.0,1056,0.0132950689395827,0.0418682278213478,0.0296752422889991,0.0724402443556603,0.0719460989505423,0.0777627947276322,6.7,97.3634495231197,3603.67846679688,3603.67846679688,1.43073493251139,3.30341360213518,7.38413689101853,false,false,false,false,220,350,560,700,870,1120,1420,1700,2020,2440,2930,3420,3550,3690,3840,Deserts & Xeric Shrublands,Nearctic,1,,,,21.2870922591207,3.43683131344702,40.5439465245303,224.12925787979,3.04236748700778,31.3589324382628,326,246,346,226
Port-au-Prince,2770637,28236.6965457812,,,,,,0.00745732814785103,0.00743889161561326,0.161309317673907,0.00609451961622116,0.0817701313229208,0.00243013426280031,0.0250470256143227,0.655769264307621,122.067617537605,1188,0.0,1865,0.0,1865,0.0,1865,0.00594189474008279,0.0195489610372652,0.00890400307897889,0.0172173206467249,0.0209614831746578,0.029224002013115,22.8,635.534529040632,4516.7919921875,4516.7919921875,12.7246975884262,16.072100815868,14.9698802795806,false,true,false,false,130,180,250,340,460,580,700,880,1130,1430,1650,1880,2000,2210,2620,Tropical & Subtropical Dry Broadleaf Forests,Neotropic,4,4.653,0.602,0.317,25.5444106438286,17.4870048401727,33.0513534981222,1253.86348555609,25.7715564783601,211.266690306869,119,189,199,109
Prayagraj,2693705,14866.4440268012,,,,,,0.0024630631748337,0.284962564659432,0.0356945612774701,0.00690752383697806,0.0155528219191373,0.0254031428042173,0.00112131085188072,0.585919692764262,91.0,0,0.0,396,0.0,274,0.0,30,0.0147805015243291,0.876978970039872,0.0221606178446095,0.911040993241824,0.0341755868224591,0.904193731251003,138.3,1123.8047532334,12475.3408203125,12475.3408203125,45.9066477203474,50.8739225387005,42.3906890068882,false,false,false,false,330,370,420,460,510,570,640,730,830,930,1040,1150,1200,1280,1420,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,1,,,,25.7772539078319,8.58680934381122,41.8260130131138,974.578972812019,3.93346608205259,299.679709172876,202,307,326,183
Puebla,2290865,50587.3621420388,,1.8,13.81,12.01,33.24,0.000798627789013578,0.265627444109182,0.0115167806490946,1.76183135391005e-05,0.0274332341917436,8.80915676955024e-05,0.0460754135674555,0.64815868587003,2271.69578350658,519,0.0,3175,0.0,2777,0.0,1780,0.064577474266803,0.2631651617537,0.0479751625956525,0.384373866867843,0.0800790996874431,0.387480685792985,20.4,282.124042540372,4156.53759765625,4156.53759765625,35.8966526078146,14.2047402629612,24.5916221335553,false,false,false,false,230,290,380,490,640,860,1140,1400,1690,1690,1910,2110,2200,2320,2470,Tropical & Subtropical Coniferous Forests,Neotropic,1,,,,16.5696076298912,4.90394050975367,27.3575050471692,841.700691260932,5.51969527403058,166.135439385751,239,274,318,195
Pune,6659210,63257.9871736626,,2.24,14.32,12.07,30.83,0.00659307920666055,0.274158551165592,0.0538567829210689,0.00314752305143211,0.0336359983080701,0.000668768053874958,0.0129888407112553,0.613556170791533,596.762849353618,290,0.0,914,0.0,624,0.0,305,0.0276828570377537,0.547957596975101,0.0221329421647289,0.583011271270499,0.040012414218014,0.640545213880636,56.2,656.262970841537,3876.45922851563,3876.45922851563,32.5553887584761,14.6891136449677,18.7876254092335,false,false,false,false,580,680,780,920,1100,1340,1640,2000,2430,2980,3660,4410,4670,5010,5540,Tropical & Subtropical Dry Broadleaf Forests,Indomalayan,2,,,,24.8508685351565,12.3472933508622,37.022026540397,827.806252944122,0.0,254.377476005282,329,360,413,276
Quezon City [Manila],21696971,203743.806905523,,1.56,22.24,20.68,28.75,0.0411841169758763,0.241053543621747,0.00774445551298172,0.0198662221378962,0.06418384771444,0.0276016992708709,0.000388139506032563,0.573074324163241,101.907918951235,610,0.0,1524,0.0,762,0.0,762,0.0235031823847659,0.157304832407346,0.044413200204725,0.180689276722268,0.0519662045198161,0.162801100463834,29.8,680.745252614487,45232.8203125,45232.8203125,29.4437484224493,38.6820975843822,47.168181322007,true,true,true,true,1540,1870,2270,2830,3530,5000,5960,6890,7970,9400,9960,10760,11100,11660,12790,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,1,7.333,0.843,0.268,27.0042589321266,21.2234762507075,33.5424756924399,2231.9455615671,13.5444290937659,451.791344339642,203,317,338,182
Quito,2247965,33624.9236638211,,2.25,14.32,12.07,45.08,0.00391584517282589,0.017720689029547,0.197495781633444,5.93521468777105e-05,0.0221545271548292,0.0,0.0124875753263117,0.74604752524241,3034.53196392188,1219,0.0,3840,0.0,2895,0.0,1372,0.00766023114510996,0.059843575913875,0.0109656187328529,0.0874404753944617,0.0284528996880158,0.113246375248379,18.4,417.038982485675,2336.58081054688,2336.58081054688,3.89505559229296,4.35682889107222,8.71134532480563,false,false,false,false,210,260,320,400,500,630,780,940,1090,1220,1360,1590,1700,1850,2040,Tropical & Subtropical Moist Broadleaf Forests,Neotropic,1,7.503,0.862,0.304,13.9708359581501,6.58051968112025,21.291220983262,1200.93062673406,21.402431662809,175.231173371063,631,323,658,296
Recife,3432273,47692.9848571956,,2.99,21.5,18.51,54.83,0.0862064984823446,0.0342008450538574,0.055447860604969,0.0346330818240375,0.113269443595515,0.0195675428075697,0.0177035267640477,0.590409202645035,0.0,30,0.0,610,0.0,290,0.0,91,0.00966955971554882,0.186471629880588,0.0114878734013786,0.289535819173449,0.0200656034405758,0.215006008944946,10.5,473.010680539465,3897.19580078125,3897.19580078125,11.977188133286,12.6827446886529,14.5852286472011,false,true,true,true,660,840,1070,1330,1640,1870,2120,2390,2690,2960,3230,3530,3650,3830,4070,Mangroves,Neotropic,2,,,,25.5374455179848,20.6853026251216,30.0890670821067,1753.02512237316,33.7257527379804,281.14545043071,247,360,396,211
Rio de Janeiro,9798000,136693.478552867,,,,,,0.097367081389584,0.0120286820239584,0.0927132927497355,0.0378606616291795,0.061952454959824,0.01110587512611,0.00405830307256304,0.624404827481453,66.2334584448654,305,0.0,1372,0.0,1219,0.0,1219,0.0194198468882182,0.00819824380403152,0.0336366312281767,0.0104729502666963,0.0653724324997967,0.00861088123591339,13.8,470.424352159756,7463.62158203125,7463.62158203125,13.0484086319535,22.0541874202275,44.3530016988895,true,true,true,true,2950,3590,4370,5390,6640,7560,8580,9090,9600,10170,10800,11470,11750,12170,12780,Tropical & Subtropical Moist Broadleaf Forests,Neotropic,2,,,,23.148289573709,15.3691872662862,30.8994032240533,1354.3030929394,44.8880396327316,181.601033184948,352,566,592,326
Rome,2342858,48092.3690738914,0.092257832,,,,,0.0267850518631623,0.171220733978482,0.0163924066665459,0.00220108445542079,0.0989296256060499,0.000408187513122084,0.0580447060883133,0.626018203828904,61.3766988681305,315,0.0,1923,0.0,1468,0.0,836,0.0386361479333488,0.130677728596072,0.0697143567158872,0.153243465916536,0.149141578890483,0.273385361724248,15.5,304.019767873524,7794.62451171875,7794.62451171875,9.4839000028955,16.1010753637063,28.1279538825319,false,true,true,true,1880,2140,2460,2780,3140,3300,3390,3430,3450,3420,3380,3350,3340,3330,3330,"Mediterranean Forests, Woodlands & Scrub",Palearctic,1,,,,15.4904399610256,3.37770931319341,30.5532716877532,805.530609242817,18.9792477133325,115.213200375065,164,189,223,130
Saint Petersburg,4445843,57271.5657480144,,3.24,25.0,21.76,40.94,0.0385568265667002,0.0206803586959063,0.0155232063439921,0.0457259149872723,0.0406367941424135,0.0285281648807551,0.0,0.736988957100355,12.1599861839457,40,0.0,160,0.0,160,0.0,108,0.0248378247680975,0.0566259728303369,0.0581155419359065,0.0851323371912455,0.130692327923852,0.140679954285163,8.2,504.560224097415,2332.60546875,2332.60546875,2.98731007372921,7.01723731509104,14.8468506022031,true,true,true,true,2900,3140,3400,3680,3980,4320,4640,4840,4990,4840,4730,4590,4550,4510,4480,Boreal Forests/Taiga,Palearctic,2,6.782,0.702,0.166,4.83973288620504,-10.2719416556698,22.178901857412,634.620319785812,28.8745091376185,78.6614361875504,164,204,224,144
Salvador,3030619,30731.7754059989,,1.85,19.0,17.15,44.82,0.0547463960383608,0.0364918315202593,0.0686067866985248,0.0166827888385783,0.101575368240527,0.050911427888168,0.0180391318195305,0.580519876236879,0.0,15,0.0,274,0.0,122,0.0,60,0.00899952409815145,0.0708280455835754,0.0132202024344433,0.0225530677577636,0.0297560858772517,0.015691476792729,9.9,682.717779109401,4371.4384765625,4371.4384765625,9.14135326864667,13.6659462396825,40.0600225422859,true,true,true,true,400,520,670,850,1070,1340,1680,1980,2330,2640,2970,3330,3480,3700,3950,Tropical & Subtropical Moist Broadleaf Forests,Neotropic,1,,,,24.9751938804006,20.1836606092354,30.186729323763,1639.96242060042,68.1108519902949,260.45860978877,167,360,384,143
San Jose,4609130,173009.010270793,,,,,,0.0192063011208724,0.00212072582474013,0.0489685171302346,0.00553924190349959,0.0669252821789748,0.0164989800691472,0.0241795794440595,0.734036163923264,110.617649942869,805,0.0,1053,0.0,855,0.0,855,0.0454048541639448,0.196205112194679,0.0559200689297396,0.0972188850425022,0.0814535260461485,0.0258305870699319,9.1,178.739085952243,4798.85546875,4798.85546875,10.0884887793313,11.326214396639,14.7897460588564,true,true,true,true,180,340,610,790,1010,1100,1200,1290,1380,1460,1540,1630,1670,1720,1800,"Mediterranean Forests, Woodlands & Scrub",Nearctic,2,,,,14.6244771996848,4.87500900912728,25.2813702758914,493.740338559163,1.0384946952838,104.629589671766,346,254,361,239
Santiago,6332093,71938.9361644936,0.025447194,2.22,17.32,15.1,43.47,0.000379870963445318,0.0820363868629504,0.0202096347369841,0.000289472344890595,0.00573703915955393,3.17473591324457e-05,0.0948395405600893,0.793583817095858,1039.09199488304,1889,0.0,5181,0.0,4725,0.0,2987,0.0138958186793937,0.128906456302975,0.0156462504537433,0.165495613858398,0.0409172769418201,0.273584646845081,52.8,548.508249069223,3753.75463867188,3753.75463867188,5.14729494777044,4.75449330688222,12.1492494603878,false,true,false,false,1320,1620,1980,2290,2650,3140,3720,4200,4620,4960,5280,5600,5720,5880,6080,"Mediterranean Forests, Woodlands & Scrub",Neotropic,2,7.712,0.853,0.299,14.5535661663178,2.58502070457105,29.6749374629992,381.004825387965,1.09747229246896,91.8005811335036,169,124,186,107
Santo Domingo,3848434,51684.4091349925,,,,,,0.030252146731161,0.0138469241280074,0.11672332973329,0.0126574184970066,0.167031607729655,0.0177083063091735,0.0157555532903493,0.582129715558419,1.17461110739377,80,0.0,1750,0.0,1070,0.0,450,0.00882080567437571,0.0333407797899006,0.0102119636105338,0.0332976385456731,0.0139658239403422,0.0475743498183424,19.8,495.000823524549,1288.48693847656,1288.48693847656,10.0231762852077,11.231782783739,15.2658624018512,false,true,false,false,220,310,450,610,830,1020,1240,1400,1520,1670,1850,2060,2150,2300,2520,Tropical & Subtropical Moist Broadleaf Forests,Neotropic,1,7.729,0.754,0.295,25.8262605855479,18.906463387541,32.0227458600728,1607.78075040632,53.2653496954704,219.422052956051,130,184,197,117
Seattle,2699627,190373.44940528,0.129883869,,,,,0.220381852563371,0.00398201742308069,0.0169345418029032,0.00136326659105827,0.082232632196699,0.0243085883740542,0.00355858140075755,0.557096409914216,71.3510348721383,295,0.0,2704,0.0,2704,0.0,1164,0.0159519683030028,0.012010727377655,0.0296200390079493,0.0151935448045644,0.0648355041399065,0.021723066548262,6.2,91.8925122919463,1820.12194824219,1820.12194824219,2.91546972301607,5.64983391639917,13.4707098709775,true,true,true,true,800,930,1090,1300,1560,1660,1780,1980,2210,2450,2730,2990,3070,3170,3300,Temperate Conifer Forests,Nearctic,1,,,,10.5264272368935,0.852869028315141,23.8433232818362,1028.86125752426,24.2661667997517,154.574255007162,286,217,302,201
Seoul,21613973,248741.306167512,0.04652259,3.03,15.73,12.7,48.75,0.122596659509492,0.101461969879628,0.0250597521065317,0.00389292256063585,0.0954156729448487,0.0167712006537362,0.0131410149714149,0.545046430487821,84.2886433410633,377,0.0,1101,0.0,642,0.0,599,0.0469617075253915,0.19345044961875,0.0795410823885236,0.215698549467082,0.129333895739762,0.215225896383919,27.9,561.368975541632,2743.0869140625,2743.0869140625,17.4410137928433,23.9056447437084,36.6428415876892,true,true,true,true,1020,1550,2360,3450,5310,6810,8260,9550,10540,10260,9920,9820,9800,9760,9740,Temperate Broadleaf & Mixed Forests,Palearctic,1,6.611,0.682,0.25,11.5716574361719,-8.47610524845646,29.5607891522932,1322.64461734646,21.2694116221261,369.64386409213,249,224,299,174
Singapore,6929445,89599.4168318347,,7.46,26.87,19.42,70.26,0.0821853584835579,0.0383055278560664,0.0118529425061008,0.00418526527596516,0.0920860470153757,0.0268759468032501,0.000970868787273217,0.578144006428879,20.7778471051705,45,0.0,274,0.0,182,0.0,91,0.0165542124807613,0.0220013898770925,0.0307713399777865,0.029110041020698,0.0558548338972982,0.0258245262349905,18.6,538.306599189395,5772.71875,5772.71875,12.0921635617863,18.2915355062226,27.4178795622516,true,true,true,true,1020,1310,1630,1880,2080,2260,2420,2710,3020,3480,4020,4330,4440,4590,4810,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,1,7.144,0.811,0.144,26.9323931838648,22.1707630374264,31.5816739839569,2510.91371516324,158.117528132615,320.121161424108,341,412,489,264
Surat,5474727,22849.0284330714,,,,,,0.00148065302381506,0.335739003676099,0.0082084306849669,0.0040835948855907,0.00616008233889876,0.026034331795211,0.000682485013692131,0.550145303501115,19.4848919837618,30,0.0,914,0.0,214,0.0,91,0.0226206630982458,0.484460955046155,0.031730251666648,0.445276530658392,0.054038671134362,0.513593220522988,88.5,1526.19066656535,15420.671875,15420.671875,26.6839062830995,30.6899680416773,21.2123299245547,true,true,true,true,230,270,310,380,480,640,880,1140,1470,1980,2700,3560,3840,4170,4640,Mangroves,Indomalayan,2,,,,27.1774566048111,14.1869229444648,37.0778118180018,1145.48231999338,0.0,428.001743396413,224,328,355,197
Sydney,3750253,135896.262830374,,2.28,13.5,11.22,33.38,0.0685105530598649,0.000966989953909791,0.0289194343055147,0.00171684905618484,0.0488304902954842,0.0464432822558475,8.34721457441538e-05,0.744532951796315,54.6380724333989,185,0.0,1303,0.0,839,0.0,219,0.022512336012235,0.00144209923834452,0.0417781016189977,0.000844402807273008,0.0884415505434066,0.00192577159619458,6.9,186.521777946382,3365.49951171875,3365.49951171875,4.66149351786469,8.2197035891203,15.5021270240841,true,true,true,true,1690,1910,2140,2390,2670,2960,3230,3430,3630,3840,4080,4260,4330,4430,4580,Temperate Broadleaf & Mixed Forests,Australasia,1,7.624,0.764,0.218,17.3152771639481,5.74630200644843,27.0417785963043,1083.25030405532,49.8948090201479,132.002162360461,290,325,341,274
São Paulo,19114164,200050.696015029,,1.68,18.8,17.12,53.76,0.0654479263639887,0.00705960942986129,0.0580767045836377,0.011161127919392,0.0879997714130757,0.0151031843545329,0.000676329426356907,0.753987216811905,789.28531594833,427,0.0,1524,0.0,1067,0.0,1006,0.0426362042076554,0.0565336343007033,0.0625026116002198,0.0180611393682939,0.0594953411984965,0.00977614279931879,13.9,594.961102735554,6563.03662109375,6563.03662109375,18.7026599397863,25.9545103008212,23.3318931039918,false,true,true,true,2330,3040,3970,5490,7620,9610,12090,13400,14780,15950,17100,18330,18840,19580,20540,Tropical & Subtropical Moist Broadleaf Forests,Neotropic,1,8.032,0.798,0.33,18.0645166870666,9.34757957262189,25.7168114622585,1476.39886746853,39.9485105690405,236.301436534352,470,584,632,422
Taichung,2224002,32926.653141943,,,,,,0.0252611260579702,0.309180512319999,0.0319883995405234,0.000703714524727134,0.162568440317393,5.04419406339899e-05,0.00497278410038381,0.46527458119837,624.5133466116,923,0.0,3048,0.0,2972,0.0,2591,0.0520778994982235,0.0701643986303998,0.0730689324085363,0.113116251652082,0.114799365093736,0.2098959018869,23.5,421.980121676083,2089.384765625,2089.384765625,22.6425265220661,25.1636803920283,48.26449506353,false,true,true,false,190,240,290,360,440,540,590,660,750,840,930,1030,1080,1150,1280,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,1,,,,22.0028336371832,11.7174021743855,31.1048415511948,1757.46351778582,14.9890447063272,348.285100416839,314,270,372,212
Tehran,12493252,137890.899199393,,4.57,20.07,15.5,61.14,0.00046110986762765,0.19029872673116,0.081019992469231,4.77223167519179e-06,0.0103847504178978,0.000897179554936057,0.00642793406160706,0.638393913851299,1366.89754381959,1394,0.0,4300,0.0,3495,0.0,2225,0.0220580406414269,0.191863884442178,0.0302436065742112,0.209514272782929,0.0624564257865365,0.26734272069159,35.3,564.904806403693,1644.17858886719,1644.17858886719,7.24573065054759,10.3448003337581,17.9292584751659,false,false,false,false,1040,1400,1870,2510,3290,4270,5080,5840,6360,6690,7130,7650,7870,8220,8830,Deserts & Xeric Shrublands,Palearctic,3,5.565,0.651,0.479,15.473743929817,-3.45171132239188,35.782503982103,228.000356702193,1.50247838537278,38.8156544071304,204,211,269,146
Tel Aviv,2410968,48989.8930905133,,4.3,16.91,12.61,75.85,0.00249543216319237,0.226414251260794,0.048872957178602,0.000272056884266669,0.0145933882433569,0.00236545516556465,0.029503631268221,0.650398414487123,49.6026533074007,264,0.0,995,0.0,931,0.0,759,0.0581145492168205,0.165993301233806,0.0843258736569478,0.19218888637441,0.122430897034052,0.229693286334237,21,310.334432780036,1141.76159667969,1141.76159667969,39.1057049416884,48.7744547566295,52.1899360102495,false,true,true,true,420,560,740,880,1030,1210,1420,1680,2030,2440,2750,3010,3110,3260,3450,"Mediterranean Forests, Woodlands & Scrub",Palearctic,1,8.106,0.683,0.246,19.9195123032087,8.21992096875457,31.6316096453627,558.467179383743,0.0,145.252029600295,300,252,331,221
Tianjin,6657409,72238.7866914043,,,,,,0.0,0.142928950288566,0.0207609073842056,0.0187192319604925,0.0171038604776997,0.00731204004316567,0.0505075142385744,0.742667495607296,0.0,0,0.0,335,0.0,30,0.0,15,0.183533559310802,0.545365335910812,0.169145817418078,0.5690676214037,0.228905208713675,0.533479384147917,70.4,576.316811184962,13783.076171875,13783.076171875,57.6526599967314,44.6929210300468,50.5995876449435,false,true,true,false,2370,2930,3620,4330,4590,4870,5160,5470,5800,6250,6720,7040,7180,7470,8110,Temperate Broadleaf & Mixed Forests,Palearctic,1,,,,12.4075300672846,-8.50668057202372,30.4803799535104,540.983871318143,3.98993681826733,184.01621911136,238,236,330,144
